"province","date_active","cumulative_cases","cumulative_recovered","cumulative_deaths","active_cases","active_cases_change"
"Nunavut","10-02-2020",0,0,0,0,0
"Nunavut","11-02-2020",0,0,0,0,0
"Nunavut","12-02-2020",0,0,0,0,0
"Nunavut","13-02-2020",0,0,0,0,0
"Nunavut","14-02-2020",0,0,0,0,0
"Nunavut","15-02-2020",0,0,0,0,0
"Nunavut","16-02-2020",0,0,0,0,0
"Nunavut","17-02-2020",0,0,0,0,0
"Nunavut","18-02-2020",0,0,0,0,0
"Nunavut","19-02-2020",0,0,0,0,0
"Nunavut","20-02-2020",0,0,0,0,0
"Nunavut","21-02-2020",0,0,0,0,0
"Nunavut","22-02-2020",0,0,0,0,0
"Nunavut","23-02-2020",0,0,0,0,0
"Nunavut","24-02-2020",0,0,0,0,0
"Nunavut","25-02-2020",0,0,0,0,0
"Nunavut","26-02-2020",0,0,0,0,0
"Nunavut","27-02-2020",0,0,0,0,0
"Nunavut","28-02-2020",0,0,0,0,0
"Nunavut","29-02-2020",0,0,0,0,0
"Nunavut","01-03-2020",0,0,0,0,0
"Nunavut","02-03-2020",0,0,0,0,0
"Nunavut","03-03-2020",0,0,0,0,0
"Nunavut","04-03-2020",0,0,0,0,0
"Nunavut","05-03-2020",0,0,0,0,0
"Nunavut","06-03-2020",0,0,0,0,0
"Nunavut","07-03-2020",0,0,0,0,0
"Nunavut","08-03-2020",0,0,0,0,0
"Nunavut","09-03-2020",0,0,0,0,0
"Nunavut","10-03-2020",0,0,0,0,0
"Nunavut","11-03-2020",0,0,0,0,0
"Nunavut","12-03-2020",0,0,0,0,0
"Nunavut","13-03-2020",0,0,0,0,0
"Nunavut","14-03-2020",0,0,0,0,0
"Nunavut","15-03-2020",0,0,0,0,0
"Nunavut","16-03-2020",0,0,0,0,0
"Nunavut","17-03-2020",0,0,0,0,0
"Nunavut","18-03-2020",0,0,0,0,0
"Nunavut","19-03-2020",0,0,0,0,0
"Nunavut","20-03-2020",0,0,0,0,0
"Nunavut","21-03-2020",0,0,0,0,0
"Nunavut","22-03-2020",0,0,0,0,0
"Nunavut","23-03-2020",0,0,0,0,0
"Nunavut","24-03-2020",0,0,0,0,0
"Nunavut","25-03-2020",0,0,0,0,0
"Nunavut","26-03-2020",0,0,0,0,0
"Nunavut","27-03-2020",0,0,0,0,0
"Nunavut","28-03-2020",0,0,0,0,0
"Nunavut","29-03-2020",0,0,0,0,0
"Nunavut","30-03-2020",0,0,0,0,0
"Nunavut","31-03-2020",0,0,0,0,0
"Nunavut","01-04-2020",0,0,0,0,0
"Nunavut","02-04-2020",0,0,0,0,0
"Nunavut","03-04-2020",0,0,0,0,0
"Nunavut","04-04-2020",0,0,0,0,0
"Nunavut","05-04-2020",0,0,0,0,0
"Nunavut","06-04-2020",0,0,0,0,0
"Nunavut","07-04-2020",0,0,0,0,0
"Nunavut","08-04-2020",0,0,0,0,0
"Nunavut","09-04-2020",0,0,0,0,0
"Nunavut","10-04-2020",0,0,0,0,0
"Nunavut","11-04-2020",0,0,0,0,0
"Nunavut","12-04-2020",0,0,0,0,0
"Nunavut","13-04-2020",0,0,0,0,0
"Nunavut","14-04-2020",0,0,0,0,0
"Nunavut","15-04-2020",0,0,0,0,0
"Nunavut","16-04-2020",0,0,0,0,0
"Nunavut","17-04-2020",0,0,0,0,0
"Nunavut","18-04-2020",0,0,0,0,0
"Nunavut","19-04-2020",0,0,0,0,0
"Nunavut","20-04-2020",0,0,0,0,0
"Nunavut","21-04-2020",0,0,0,0,0
"Nunavut","22-04-2020",0,0,0,0,0
"Nunavut","23-04-2020",0,0,0,0,0
"Nunavut","24-04-2020",0,0,0,0,0
"Nunavut","25-04-2020",0,0,0,0,0
"Nunavut","26-04-2020",0,0,0,0,0
"Nunavut","27-04-2020",0,0,0,0,0
"Nunavut","28-04-2020",0,0,0,0,0
"Nunavut","29-04-2020",0,0,0,0,0
"Nunavut","30-04-2020",0,0,0,0,0
"Nunavut","01-05-2020",0,0,0,0,0
"Nunavut","02-05-2020",0,0,0,0,0
"Nunavut","03-05-2020",0,0,0,0,0
"Nunavut","04-05-2020",0,0,0,0,0
"Nunavut","05-05-2020",0,0,0,0,0
"Nunavut","06-05-2020",0,0,0,0,0
"Nunavut","07-05-2020",0,0,0,0,0
"Nunavut","08-05-2020",0,0,0,0,0
"Nunavut","09-05-2020",0,0,0,0,0
"Nunavut","10-05-2020",0,0,0,0,0
"Nunavut","11-05-2020",0,0,0,0,0
"Nunavut","12-05-2020",0,0,0,0,0
"Nunavut","13-05-2020",0,0,0,0,0
"Nunavut","14-05-2020",0,0,0,0,0
"Nunavut","15-05-2020",0,0,0,0,0
"Nunavut","16-05-2020",0,0,0,0,0
"Nunavut","17-05-2020",0,0,0,0,0
"Nunavut","18-05-2020",0,0,0,0,0
"Nunavut","19-05-2020",0,0,0,0,0
"Nunavut","20-05-2020",0,0,0,0,0
"Nunavut","21-05-2020",0,0,0,0,0
"Nunavut","22-05-2020",0,0,0,0,0
"Nunavut","23-05-2020",0,0,0,0,0
"Nunavut","24-05-2020",0,0,0,0,0
"Nunavut","25-05-2020",0,0,0,0,0
"Nunavut","26-05-2020",0,0,0,0,0
"Nunavut","27-05-2020",0,0,0,0,0
"Nunavut","28-05-2020",0,0,0,0,0
"Nunavut","29-05-2020",0,0,0,0,0
"Nunavut","30-05-2020",0,0,0,0,0
"Nunavut","31-05-2020",0,0,0,0,0
"Nunavut","01-06-2020",0,0,0,0,0
"Nunavut","02-06-2020",0,0,0,0,0
"Nunavut","03-06-2020",0,0,0,0,0
"Nunavut","04-06-2020",0,0,0,0,0
"Nunavut","05-06-2020",0,0,0,0,0
"Nunavut","06-06-2020",0,0,0,0,0
"Nunavut","07-06-2020",0,0,0,0,0
"Nunavut","08-06-2020",0,0,0,0,0
"Nunavut","09-06-2020",0,0,0,0,0
"Nunavut","10-06-2020",0,0,0,0,0
"Nunavut","11-06-2020",0,0,0,0,0
"Nunavut","12-06-2020",0,0,0,0,0
"Nunavut","13-06-2020",0,0,0,0,0
"Nunavut","14-06-2020",0,0,0,0,0
"Nunavut","15-06-2020",0,0,0,0,0
"Nunavut","16-06-2020",0,0,0,0,0
"Nunavut","17-06-2020",0,0,0,0,0
"Nunavut","18-06-2020",0,0,0,0,0
"Nunavut","19-06-2020",0,0,0,0,0
"Nunavut","20-06-2020",0,0,0,0,0
"Nunavut","21-06-2020",0,0,0,0,0
"Nunavut","22-06-2020",0,0,0,0,0
"Nunavut","23-06-2020",0,0,0,0,0
"Nunavut","24-06-2020",0,0,0,0,0
"Nunavut","25-06-2020",0,0,0,0,0
"Nunavut","26-06-2020",0,0,0,0,0
"Nunavut","27-06-2020",0,0,0,0,0
"Nunavut","28-06-2020",0,0,0,0,0
"Nunavut","29-06-2020",0,0,0,0,0
"Nunavut","30-06-2020",0,0,0,0,0
"Nunavut","01-07-2020",0,0,0,0,0
"Nunavut","02-07-2020",0,0,0,0,0
"Nunavut","03-07-2020",0,0,0,0,0
"Nunavut","04-07-2020",0,0,0,0,0
"Nunavut","05-07-2020",0,0,0,0,0
"Nunavut","06-07-2020",0,0,0,0,0
"Nunavut","07-07-2020",0,0,0,0,0
"Nunavut","08-07-2020",0,0,0,0,0
"Nunavut","09-07-2020",0,0,0,0,0
"Nunavut","10-07-2020",0,0,0,0,0
"Nunavut","11-07-2020",0,0,0,0,0
"Nunavut","12-07-2020",0,0,0,0,0
"Nunavut","13-07-2020",0,0,0,0,0
"Nunavut","14-07-2020",0,0,0,0,0
"Nunavut","15-07-2020",0,0,0,0,0
"Nunavut","16-07-2020",0,0,0,0,0
"Nunavut","17-07-2020",0,0,0,0,0
"Nunavut","18-07-2020",0,0,0,0,0
"Nunavut","19-07-2020",0,0,0,0,0
"Nunavut","20-07-2020",0,0,0,0,0
"Nunavut","21-07-2020",0,0,0,0,0
"Nunavut","22-07-2020",0,0,0,0,0
"Nunavut","23-07-2020",0,0,0,0,0
"Nunavut","24-07-2020",0,0,0,0,0
"Nunavut","25-07-2020",0,0,0,0,0
"Nunavut","26-07-2020",0,0,0,0,0
"Nunavut","27-07-2020",0,0,0,0,0
"Nunavut","28-07-2020",0,0,0,0,0
"Nunavut","29-07-2020",0,0,0,0,0
"Nunavut","30-07-2020",0,0,0,0,0
"Nunavut","31-07-2020",0,0,0,0,0
"Nunavut","01-08-2020",0,0,0,0,0
"Nunavut","02-08-2020",0,0,0,0,0
"Nunavut","03-08-2020",0,0,0,0,0
"Nunavut","04-08-2020",0,0,0,0,0
"Nunavut","05-08-2020",0,0,0,0,0
"Nunavut","06-08-2020",0,0,0,0,0
"Nunavut","07-08-2020",0,0,0,0,0
"Nunavut","08-08-2020",0,0,0,0,0
"Nunavut","09-08-2020",0,0,0,0,0
"Nunavut","10-08-2020",0,0,0,0,0
"Nunavut","11-08-2020",0,0,0,0,0
"Nunavut","12-08-2020",0,0,0,0,0
"Nunavut","13-08-2020",0,0,0,0,0
"Nunavut","14-08-2020",0,0,0,0,0
"Nunavut","15-08-2020",0,0,0,0,0
"Nunavut","16-08-2020",0,0,0,0,0
"Nunavut","17-08-2020",0,0,0,0,0
"Nunavut","18-08-2020",0,0,0,0,0
"Nunavut","19-08-2020",0,0,0,0,0
"Nunavut","20-08-2020",0,0,0,0,0
"Nunavut","21-08-2020",0,0,0,0,0
"Nunavut","22-08-2020",0,0,0,0,0
"Nunavut","23-08-2020",0,0,0,0,0
"Nunavut","24-08-2020",0,0,0,0,0
"Nunavut","25-08-2020",0,0,0,0,0
"Nunavut","26-08-2020",0,0,0,0,0
"Nunavut","27-08-2020",0,0,0,0,0
"Nunavut","28-08-2020",0,0,0,0,0
"Nunavut","29-08-2020",0,0,0,0,0
"Nunavut","30-08-2020",0,0,0,0,0
"Nunavut","31-08-2020",0,0,0,0,0
"Nunavut","01-09-2020",0,0,0,0,0
"Nunavut","02-09-2020",0,0,0,0,0
"Nunavut","03-09-2020",0,0,0,0,0
"Nunavut","04-09-2020",0,0,0,0,0
"Nunavut","05-09-2020",0,0,0,0,0
"Nunavut","06-09-2020",0,0,0,0,0
"Nunavut","07-09-2020",0,0,0,0,0
"Nunavut","08-09-2020",0,0,0,0,0
"Nunavut","09-09-2020",0,0,0,0,0
"Nunavut","10-09-2020",0,0,0,0,0
"Nunavut","11-09-2020",0,0,0,0,0
"Nunavut","12-09-2020",0,0,0,0,0
"Nunavut","13-09-2020",0,0,0,0,0
"Nunavut","14-09-2020",0,0,0,0,0
"Nunavut","15-09-2020",0,0,0,0,0
"Nunavut","16-09-2020",0,0,0,0,0
"Nunavut","17-09-2020",0,0,0,0,0
"Nunavut","18-09-2020",0,0,0,0,0
"Nunavut","19-09-2020",0,0,0,0,0
"Nunavut","20-09-2020",0,0,0,0,0
"Nunavut","21-09-2020",0,0,0,0,0
"Nunavut","22-09-2020",0,0,0,0,0
"Nunavut","23-09-2020",0,0,0,0,0
"Nunavut","24-09-2020",0,0,0,0,0
"Nunavut","25-09-2020",0,0,0,0,0
"Nunavut","26-09-2020",0,0,0,0,0
"Nunavut","27-09-2020",0,0,0,0,0
"Nunavut","28-09-2020",0,0,0,0,0
"Nunavut","29-09-2020",0,0,0,0,0
"Nunavut","30-09-2020",0,0,0,0,0
"Nunavut","01-10-2020",0,0,0,0,0
"Nunavut","02-10-2020",0,0,0,0,0
"Nunavut","03-10-2020",0,0,0,0,0
"Nunavut","04-10-2020",0,0,0,0,0
"Nunavut","05-10-2020",0,0,0,0,0
"Nunavut","06-10-2020",0,0,0,0,0
"Nunavut","07-10-2020",0,0,0,0,0
"Nunavut","08-10-2020",0,0,0,0,0
"Nunavut","09-10-2020",0,0,0,0,0
"Nunavut","10-10-2020",0,0,0,0,0
"Nunavut","11-10-2020",0,0,0,0,0
"Nunavut","12-10-2020",0,0,0,0,0
"Nunavut","13-10-2020",0,0,0,0,0
"Nunavut","14-10-2020",0,0,0,0,0
"Nunavut","15-10-2020",0,0,0,0,0
"Nunavut","16-10-2020",0,0,0,0,0
"Nunavut","17-10-2020",0,0,0,0,0
"Nunavut","18-10-2020",0,0,0,0,0
"Nunavut","19-10-2020",0,0,0,0,0
"Nunavut","20-10-2020",0,0,0,0,0
"NWT","25-01-2020",0,0,0,0,0
"NWT","26-01-2020",0,0,0,0,0
"NWT","27-01-2020",0,0,0,0,0
"NWT","28-01-2020",0,0,0,0,0
"NWT","29-01-2020",0,0,0,0,0
"NWT","30-01-2020",0,0,0,0,0
"NWT","31-01-2020",0,0,0,0,0
"NWT","01-02-2020",0,0,0,0,0
"NWT","02-02-2020",0,0,0,0,0
"NWT","03-02-2020",0,0,0,0,0
"NWT","04-02-2020",0,0,0,0,0
"NWT","05-02-2020",0,0,0,0,0
"NWT","06-02-2020",0,0,0,0,0
"NWT","07-02-2020",0,0,0,0,0
"NWT","08-02-2020",0,0,0,0,0
"NWT","09-02-2020",0,0,0,0,0
"NWT","10-02-2020",0,0,0,0,0
"NWT","11-02-2020",0,0,0,0,0
"NWT","12-02-2020",0,0,0,0,0
"NWT","13-02-2020",0,0,0,0,0
"NWT","14-02-2020",0,0,0,0,0
"NWT","15-02-2020",0,0,0,0,0
"NWT","16-02-2020",0,0,0,0,0
"NWT","17-02-2020",0,0,0,0,0
"NWT","18-02-2020",0,0,0,0,0
"NWT","19-02-2020",0,0,0,0,0
"NWT","20-02-2020",0,0,0,0,0
"NWT","21-02-2020",0,0,0,0,0
"NWT","22-02-2020",0,0,0,0,0
"NWT","23-02-2020",0,0,0,0,0
"NWT","24-02-2020",0,0,0,0,0
"NWT","25-02-2020",0,0,0,0,0
"NWT","26-02-2020",0,0,0,0,0
"NWT","27-02-2020",0,0,0,0,0
"NWT","28-02-2020",0,0,0,0,0
"NWT","29-02-2020",0,0,0,0,0
"NWT","01-03-2020",0,0,0,0,0
"NWT","02-03-2020",0,0,0,0,0
"NWT","03-03-2020",0,0,0,0,0
"NWT","04-03-2020",0,0,0,0,0
"NWT","05-03-2020",0,0,0,0,0
"NWT","06-03-2020",0,0,0,0,0
"NWT","07-03-2020",0,0,0,0,0
"NWT","08-03-2020",0,0,0,0,0
"NWT","09-03-2020",0,0,0,0,0
"NWT","10-03-2020",0,0,0,0,0
"NWT","11-03-2020",0,0,0,0,0
"NWT","12-03-2020",0,0,0,0,0
"NWT","13-03-2020",0,0,0,0,0
"NWT","14-03-2020",0,0,0,0,0
"NWT","15-03-2020",0,0,0,0,0
"NWT","16-03-2020",0,0,0,0,0
"NWT","17-03-2020",0,0,0,0,0
"NWT","18-03-2020",0,0,0,0,0
"NWT","19-03-2020",0,0,0,0,0
"NWT","20-03-2020",0,0,0,0,0
"NWT","21-03-2020",1,0,0,1,1
"NWT","22-03-2020",1,0,0,1,0
"NWT","23-03-2020",1,0,0,1,0
"NWT","24-03-2020",1,0,0,1,0
"NWT","25-03-2020",1,0,0,1,0
"NWT","26-03-2020",1,0,0,1,0
"NWT","27-03-2020",1,0,0,1,0
"NWT","28-03-2020",1,0,0,1,0
"NWT","29-03-2020",1,0,0,1,0
"NWT","30-03-2020",1,0,0,1,0
"NWT","31-03-2020",1,0,0,1,0
"NWT","01-04-2020",2,0,0,2,1
"NWT","02-04-2020",2,0,0,2,0
"NWT","03-04-2020",4,1,0,3,1
"NWT","04-04-2020",4,1,0,3,0
"NWT","05-04-2020",4,1,0,3,0
"NWT","06-04-2020",5,1,0,4,1
"NWT","07-04-2020",5,1,0,4,0
"NWT","08-04-2020",5,1,0,4,0
"NWT","09-04-2020",5,1,0,4,0
"NWT","10-04-2020",5,1,0,4,0
"NWT","11-04-2020",5,1,0,4,0
"NWT","12-04-2020",5,1,0,4,0
"NWT","13-04-2020",5,2,0,3,-1
"NWT","14-04-2020",5,2,0,3,0
"NWT","15-04-2020",5,2,0,3,0
"NWT","16-04-2020",5,2,0,3,0
"NWT","17-04-2020",5,3,0,2,-1
"NWT","18-04-2020",5,3,0,2,0
"NWT","19-04-2020",5,3,0,2,0
"NWT","20-04-2020",5,5,0,0,-2
"NWT","21-04-2020",5,5,0,0,0
"NWT","22-04-2020",5,5,0,0,0
"NWT","23-04-2020",5,5,0,0,0
"NWT","24-04-2020",5,5,0,0,0
"NWT","25-04-2020",5,5,0,0,0
"NWT","26-04-2020",5,5,0,0,0
"NWT","27-04-2020",5,5,0,0,0
"NWT","28-04-2020",5,5,0,0,0
"NWT","29-04-2020",5,5,0,0,0
"NWT","30-04-2020",5,5,0,0,0
"NWT","01-05-2020",5,5,0,0,0
"NWT","02-05-2020",5,5,0,0,0
"NWT","03-05-2020",5,5,0,0,0
"NWT","04-05-2020",5,5,0,0,0
"NWT","05-05-2020",5,5,0,0,0
"NWT","06-05-2020",5,5,0,0,0
"NWT","07-05-2020",5,5,0,0,0
"NWT","08-05-2020",5,5,0,0,0
"NWT","09-05-2020",5,5,0,0,0
"NWT","10-05-2020",5,5,0,0,0
"NWT","11-05-2020",5,5,0,0,0
"NWT","12-05-2020",5,5,0,0,0
"NWT","13-05-2020",5,5,0,0,0
"NWT","14-05-2020",5,5,0,0,0
"NWT","15-05-2020",5,5,0,0,0
"NWT","16-05-2020",5,5,0,0,0
"NWT","17-05-2020",5,5,0,0,0
"NWT","18-05-2020",5,5,0,0,0
"NWT","19-05-2020",5,5,0,0,0
"NWT","20-05-2020",5,5,0,0,0
"NWT","21-05-2020",5,5,0,0,0
"NWT","22-05-2020",5,5,0,0,0
"NWT","23-05-2020",5,5,0,0,0
"NWT","24-05-2020",5,5,0,0,0
"NWT","25-05-2020",5,5,0,0,0
"NWT","26-05-2020",5,5,0,0,0
"NWT","27-05-2020",5,5,0,0,0
"NWT","28-05-2020",5,5,0,0,0
"NWT","29-05-2020",5,5,0,0,0
"NWT","30-05-2020",5,5,0,0,0
"NWT","31-05-2020",5,5,0,0,0
"NWT","01-06-2020",5,5,0,0,0
"NWT","02-06-2020",5,5,0,0,0
"NWT","03-06-2020",5,5,0,0,0
"NWT","04-06-2020",5,5,0,0,0
"NWT","05-06-2020",5,5,0,0,0
"NWT","06-06-2020",5,5,0,0,0
"NWT","07-06-2020",5,5,0,0,0
"NWT","08-06-2020",5,5,0,0,0
"NWT","09-06-2020",5,5,0,0,0
"NWT","10-06-2020",5,5,0,0,0
"NWT","11-06-2020",5,5,0,0,0
"NWT","12-06-2020",5,5,0,0,0
"NWT","13-06-2020",5,5,0,0,0
"NWT","14-06-2020",5,5,0,0,0
"NWT","15-06-2020",5,5,0,0,0
"NWT","16-06-2020",5,5,0,0,0
"NWT","17-06-2020",5,5,0,0,0
"NWT","18-06-2020",5,5,0,0,0
"NWT","19-06-2020",5,5,0,0,0
"NWT","20-06-2020",5,5,0,0,0
"NWT","21-06-2020",5,5,0,0,0
"NWT","22-06-2020",5,5,0,0,0
"NWT","23-06-2020",5,5,0,0,0
"NWT","24-06-2020",5,5,0,0,0
"NWT","25-06-2020",5,5,0,0,0
"NWT","26-06-2020",5,5,0,0,0
"NWT","27-06-2020",5,5,0,0,0
"NWT","28-06-2020",5,5,0,0,0
"NWT","29-06-2020",5,5,0,0,0
"NWT","30-06-2020",5,5,0,0,0
"NWT","01-07-2020",5,5,0,0,0
"NWT","02-07-2020",5,5,0,0,0
"NWT","03-07-2020",5,5,0,0,0
"NWT","04-07-2020",5,5,0,0,0
"NWT","05-07-2020",5,5,0,0,0
"NWT","06-07-2020",5,5,0,0,0
"NWT","07-07-2020",5,5,0,0,0
"NWT","08-07-2020",5,5,0,0,0
"NWT","09-07-2020",5,5,0,0,0
"NWT","10-07-2020",5,5,0,0,0
"NWT","11-07-2020",5,5,0,0,0
"NWT","12-07-2020",5,5,0,0,0
"NWT","13-07-2020",5,5,0,0,0
"NWT","14-07-2020",5,5,0,0,0
"NWT","15-07-2020",5,5,0,0,0
"NWT","16-07-2020",5,5,0,0,0
"NWT","17-07-2020",5,5,0,0,0
"NWT","18-07-2020",5,5,0,0,0
"NWT","19-07-2020",5,5,0,0,0
"NWT","20-07-2020",5,5,0,0,0
"NWT","21-07-2020",5,5,0,0,0
"NWT","22-07-2020",5,5,0,0,0
"NWT","23-07-2020",5,5,0,0,0
"NWT","24-07-2020",5,5,0,0,0
"NWT","25-07-2020",5,5,0,0,0
"NWT","26-07-2020",5,5,0,0,0
"NWT","27-07-2020",5,5,0,0,0
"NWT","28-07-2020",5,5,0,0,0
"NWT","29-07-2020",5,5,0,0,0
"NWT","30-07-2020",5,5,0,0,0
"NWT","31-07-2020",5,5,0,0,0
"NWT","01-08-2020",5,5,0,0,0
"NWT","02-08-2020",5,5,0,0,0
"NWT","03-08-2020",5,5,0,0,0
"NWT","04-08-2020",5,5,0,0,0
"NWT","05-08-2020",5,5,0,0,0
"NWT","06-08-2020",5,5,0,0,0
"NWT","07-08-2020",5,5,0,0,0
"NWT","08-08-2020",5,5,0,0,0
"NWT","09-08-2020",5,5,0,0,0
"NWT","10-08-2020",5,5,0,0,0
"NWT","11-08-2020",5,5,0,0,0
"NWT","12-08-2020",5,5,0,0,0
"NWT","13-08-2020",5,5,0,0,0
"NWT","14-08-2020",5,5,0,0,0
"NWT","15-08-2020",5,5,0,0,0
"NWT","16-08-2020",5,5,0,0,0
"NWT","17-08-2020",5,5,0,0,0
"NWT","18-08-2020",5,5,0,0,0
"NWT","19-08-2020",5,5,0,0,0
"NWT","20-08-2020",5,5,0,0,0
"NWT","21-08-2020",5,5,0,0,0
"NWT","22-08-2020",5,5,0,0,0
"NWT","23-08-2020",5,5,0,0,0
"NWT","24-08-2020",5,5,0,0,0
"NWT","25-08-2020",5,5,0,0,0
"NWT","26-08-2020",5,5,0,0,0
"NWT","27-08-2020",5,5,0,0,0
"NWT","28-08-2020",5,5,0,0,0
"NWT","29-08-2020",5,5,0,0,0
"NWT","30-08-2020",5,5,0,0,0
"NWT","31-08-2020",5,5,0,0,0
"NWT","01-09-2020",5,5,0,0,0
"NWT","02-09-2020",5,5,0,0,0
"NWT","03-09-2020",5,5,0,0,0
"NWT","04-09-2020",5,5,0,0,0
"NWT","05-09-2020",5,5,0,0,0
"NWT","06-09-2020",5,5,0,0,0
"NWT","07-09-2020",5,5,0,0,0
"NWT","08-09-2020",5,5,0,0,0
"NWT","09-09-2020",5,5,0,0,0
"NWT","10-09-2020",5,5,0,0,0
"NWT","11-09-2020",5,5,0,0,0
"NWT","12-09-2020",5,5,0,0,0
"NWT","13-09-2020",5,5,0,0,0
"NWT","14-09-2020",5,5,0,0,0
"NWT","15-09-2020",5,5,0,0,0
"NWT","16-09-2020",5,5,0,0,0
"NWT","17-09-2020",5,5,0,0,0
"NWT","18-09-2020",5,5,0,0,0
"NWT","19-09-2020",5,5,0,0,0
"NWT","20-09-2020",5,5,0,0,0
"NWT","21-09-2020",5,5,0,0,0
"NWT","22-09-2020",5,5,0,0,0
"NWT","23-09-2020",5,5,0,0,0
"NWT","24-09-2020",5,5,0,0,0
"NWT","25-09-2020",5,5,0,0,0
"NWT","26-09-2020",5,5,0,0,0
"NWT","27-09-2020",5,5,0,0,0
"NWT","28-09-2020",5,5,0,0,0
"NWT","29-09-2020",5,5,0,0,0
"NWT","30-09-2020",5,5,0,0,0
"NWT","01-10-2020",5,5,0,0,0
"NWT","02-10-2020",5,5,0,0,0
"NWT","03-10-2020",5,5,0,0,0
"NWT","04-10-2020",5,5,0,0,0
"NWT","05-10-2020",5,5,0,0,0
"NWT","06-10-2020",5,5,0,0,0
"NWT","07-10-2020",5,5,0,0,0
"NWT","08-10-2020",5,5,0,0,0
"NWT","09-10-2020",5,5,0,0,0
"NWT","10-10-2020",5,5,0,0,0
"NWT","11-10-2020",5,5,0,0,0
"NWT","12-10-2020",5,5,0,0,0
"NWT","13-10-2020",5,5,0,0,0
"NWT","14-10-2020",5,5,0,0,0
"NWT","15-10-2020",5,5,0,0,0
"NWT","16-10-2020",5,5,0,0,0
"NWT","17-10-2020",5,5,0,0,0
"NWT","18-10-2020",5,5,0,0,0
"NWT","19-10-2020",5,5,0,0,0
"NWT","20-10-2020",6,5,0,1,1
"Ontario","25-01-2020",1,0,0,1,1
"Ontario","26-01-2020",1,0,0,1,0
"Ontario","27-01-2020",2,0,0,2,1
"Ontario","28-01-2020",2,0,0,2,0
"Ontario","29-01-2020",2,0,0,2,0
"Ontario","30-01-2020",2,0,0,2,0
"Ontario","31-01-2020",3,0,0,3,1
"Ontario","01-02-2020",3,0,0,3,0
"Ontario","02-02-2020",3,0,0,3,0
"Ontario","03-02-2020",3,0,0,3,0
"Ontario","04-02-2020",3,0,0,3,0
"Ontario","05-02-2020",3,0,0,3,0
"Ontario","06-02-2020",3,0,0,3,0
"Ontario","07-02-2020",3,0,0,3,0
"Ontario","08-02-2020",3,0,0,3,0
"Ontario","09-02-2020",3,0,0,3,0
"Ontario","10-02-2020",3,0,0,3,0
"Ontario","11-02-2020",3,0,0,3,0
"Ontario","12-02-2020",3,1,0,2,-1
"Ontario","13-02-2020",3,1,0,2,0
"Ontario","14-02-2020",3,1,0,2,0
"Ontario","15-02-2020",3,1,0,2,0
"Ontario","16-02-2020",3,1,0,2,0
"Ontario","17-02-2020",3,1,0,2,0
"Ontario","18-02-2020",3,1,0,2,0
"Ontario","19-02-2020",3,1,0,2,0
"Ontario","20-02-2020",3,2,0,1,-1
"Ontario","21-02-2020",3,3,0,0,-1
"Ontario","22-02-2020",3,3,0,0,0
"Ontario","23-02-2020",4,3,0,1,1
"Ontario","24-02-2020",4,3,0,1,0
"Ontario","25-02-2020",4,3,0,1,0
"Ontario","26-02-2020",5,3,0,2,1
"Ontario","27-02-2020",6,3,0,3,1
"Ontario","28-02-2020",8,3,0,5,2
"Ontario","29-02-2020",11,3,0,8,3
"Ontario","01-03-2020",15,3,0,12,4
"Ontario","02-03-2020",15,3,0,12,0
"Ontario","03-03-2020",20,3,0,17,5
"Ontario","04-03-2020",20,3,0,17,0
"Ontario","05-03-2020",22,4,0,18,1
"Ontario","06-03-2020",28,4,0,24,6
"Ontario","07-03-2020",28,4,0,24,0
"Ontario","08-03-2020",32,4,0,28,4
"Ontario","09-03-2020",35,5,0,30,2
"Ontario","10-03-2020",37,5,0,32,2
"Ontario","11-03-2020",42,5,1,36,4
"Ontario","12-03-2020",59,5,1,53,17
"Ontario","13-03-2020",79,5,1,73,20
"Ontario","14-03-2020",103,5,1,97,24
"Ontario","15-03-2020",145,5,1,139,42
"Ontario","16-03-2020",177,5,1,171,32
"Ontario","17-03-2020",189,5,1,183,12
"Ontario","18-03-2020",214,5,1,208,25
"Ontario","19-03-2020",258,5,2,251,43
"Ontario","20-03-2020",318,5,2,311,60
"Ontario","21-03-2020",377,6,3,368,57
"Ontario","22-03-2020",425,8,6,411,43
"Ontario","23-03-2020",503,8,6,489,78
"Ontario","24-03-2020",588,8,8,572,83
"Ontario","25-03-2020",687,8,13,666,94
"Ontario","26-03-2020",857,8,15,834,168
"Ontario","27-03-2020",992,8,18,966,132
"Ontario","28-03-2020",1143,8,19,1116,150
"Ontario","29-03-2020",1354,8,23,1323,207
"Ontario","30-03-2020",1704,431,34,1239,-84
"Ontario","31-03-2020",1964,534,58,1372,133
"Ontario","01-04-2020",2849,689,71,2089,717
"Ontario","02-04-2020",3286,831,85,2370,281
"Ontario","03-04-2020",3684,1023,103,2558,188
"Ontario","04-04-2020",4019,1219,133,2667,109
"Ontario","05-04-2020",4439,1449,141,2849,182
"Ontario","06-04-2020",4843,1624,162,3057,208
"Ontario","07-04-2020",5389,1802,189,3398,341
"Ontario","08-04-2020",5836,2074,211,3551,153
"Ontario","09-04-2020",6395,2305,233,3857,306
"Ontario","10-04-2020",6802,2574,268,3960,103
"Ontario","11-04-2020",7291,2858,289,4144,184
"Ontario","12-04-2020",7724,3121,302,4301,157
"Ontario","13-04-2020",8218,3357,332,4529,228
"Ontario","14-04-2020",8778,3568,397,4813,284
