"province","date_death_report","deaths","cumulative_deaths"
"Saskatchewan","08-05-2020",0,6
"Saskatchewan","09-05-2020",0,6
"Saskatchewan","10-05-2020",0,6
"Saskatchewan","11-05-2020",0,6
"Saskatchewan","12-05-2020",0,6
"Saskatchewan","13-05-2020",0,6
"Saskatchewan","14-05-2020",0,6
"Saskatchewan","15-05-2020",0,6
"Saskatchewan","16-05-2020",0,6
"Saskatchewan","17-05-2020",0,6
"Saskatchewan","18-05-2020",0,6
"Saskatchewan","19-05-2020",0,6
"Saskatchewan","20-05-2020",1,7
"Saskatchewan","21-05-2020",0,7
"Saskatchewan","22-05-2020",0,7
"Saskatchewan","23-05-2020",0,7
"Saskatchewan","24-05-2020",0,7
"Saskatchewan","25-05-2020",0,7
"Saskatchewan","26-05-2020",1,8
"Saskatchewan","27-05-2020",2,10
"Saskatchewan","28-05-2020",0,10
"Saskatchewan","29-05-2020",0,10
"Saskatchewan","30-05-2020",0,10
"Saskatchewan","31-05-2020",1,11
"Saskatchewan","01-06-2020",0,11
"Saskatchewan","02-06-2020",0,11
"Saskatchewan","03-06-2020",0,11
"Saskatchewan","04-06-2020",0,11
"Saskatchewan","05-06-2020",0,11
"Saskatchewan","06-06-2020",0,11
"Saskatchewan","07-06-2020",0,11
"Saskatchewan","08-06-2020",2,13
"Saskatchewan","09-06-2020",0,13
"Saskatchewan","10-06-2020",0,13
"Saskatchewan","11-06-2020",0,13
"Saskatchewan","12-06-2020",0,13
"Saskatchewan","13-06-2020",0,13
"Saskatchewan","14-06-2020",0,13
"Saskatchewan","15-06-2020",0,13
"Saskatchewan","16-06-2020",0,13
"Saskatchewan","17-06-2020",0,13
"Saskatchewan","18-06-2020",0,13
"Saskatchewan","19-06-2020",0,13
"Saskatchewan","20-06-2020",0,13
"Saskatchewan","21-06-2020",0,13
"Saskatchewan","22-06-2020",0,13
"Saskatchewan","23-06-2020",0,13
"Saskatchewan","24-06-2020",0,13
"Saskatchewan","25-06-2020",0,13
"Saskatchewan","26-06-2020",0,13
"Saskatchewan","27-06-2020",0,13
"Saskatchewan","28-06-2020",0,13
"Saskatchewan","29-06-2020",0,13
"Saskatchewan","30-06-2020",0,13
"Saskatchewan","01-07-2020",0,13
"Saskatchewan","02-07-2020",1,14
"Saskatchewan","03-07-2020",0,14
"Saskatchewan","04-07-2020",0,14
"Saskatchewan","05-07-2020",0,14
"Saskatchewan","06-07-2020",0,14
"Saskatchewan","07-07-2020",1,15
"Saskatchewan","08-07-2020",0,15
"Saskatchewan","09-07-2020",0,15
"Saskatchewan","10-07-2020",0,15
"Saskatchewan","11-07-2020",0,15
"Saskatchewan","12-07-2020",0,15
"Saskatchewan","13-07-2020",0,15
"Saskatchewan","14-07-2020",0,15
"Saskatchewan","15-07-2020",0,15
"Saskatchewan","16-07-2020",0,15
"Saskatchewan","17-07-2020",0,15
"Saskatchewan","18-07-2020",0,15
"Saskatchewan","19-07-2020",0,15
"Saskatchewan","20-07-2020",0,15
"Saskatchewan","21-07-2020",0,15
"Saskatchewan","22-07-2020",0,15
"Saskatchewan","23-07-2020",1,16
"Saskatchewan","24-07-2020",0,16
"Saskatchewan","25-07-2020",0,16
"Saskatchewan","26-07-2020",0,16
"Yukon","08-03-2020",0,0
"Yukon","09-03-2020",0,0
"Yukon","10-03-2020",0,0
"Yukon","11-03-2020",0,0
"Yukon","12-03-2020",0,0
"Yukon","13-03-2020",0,0
"Yukon","14-03-2020",0,0
"Yukon","15-03-2020",0,0
"Yukon","16-03-2020",0,0
"Yukon","17-03-2020",0,0
"Yukon","18-03-2020",0,0
"Yukon","19-03-2020",0,0
"Yukon","20-03-2020",0,0
"Yukon","21-03-2020",0,0
"Yukon","22-03-2020",0,0
"Yukon","23-03-2020",0,0
"Yukon","24-03-2020",0,0
"Yukon","25-03-2020",0,0
"Yukon","26-03-2020",0,0
"Yukon","27-03-2020",0,0
"Yukon","28-03-2020",0,0
"Yukon","29-03-2020",0,0
"Yukon","30-03-2020",0,0
"Yukon","31-03-2020",0,0
"Yukon","01-04-2020",0,0
"Yukon","02-04-2020",0,0
"Yukon","03-04-2020",0,0
"Yukon","04-04-2020",0,0
"Yukon","05-04-2020",0,0
"Yukon","06-04-2020",0,0
"Yukon","07-04-2020",0,0
"Yukon","08-04-2020",0,0
"Yukon","09-04-2020",0,0
"Yukon","10-04-2020",0,0
"Yukon","11-04-2020",0,0
"Yukon","12-04-2020",0,0
"Yukon","13-04-2020",0,0
"Yukon","14-04-2020",0,0
"Yukon","15-04-2020",0,0
"Yukon","16-04-2020",0,0
"Yukon","17-04-2020",0,0
"Yukon","18-04-2020",0,0
"Yukon","19-04-2020",0,0
"Yukon","20-04-2020",0,0
"Yukon","21-04-2020",0,0
"Yukon","22-04-2020",0,0
"Yukon","23-04-2020",0,0
"Yukon","24-04-2020",0,0
"Yukon","25-04-2020",0,0
"Yukon","26-04-2020",0,0
"Yukon","27-04-2020",0,0
"Yukon","28-04-2020",0,0
"Yukon","29-04-2020",0,0
"Yukon","30-04-2020",0,0
"Yukon","01-05-2020",0,0
"Yukon","02-05-2020",0,0
"Yukon","03-05-2020",0,0
"Yukon","04-05-2020",0,0
"Yukon","05-05-2020",0,0
"Yukon","06-05-2020",0,0
"Yukon","07-05-2020",0,0
"Yukon","08-05-2020",0,0
"Yukon","09-05-2020",0,0
"Yukon","10-05-2020",0,0
"Yukon","11-05-2020",0,0
"Yukon","12-05-2020",0,0
"Yukon","13-05-2020",0,0
"Yukon","14-05-2020",0,0
"Yukon","15-05-2020",0,0
"Yukon","16-05-2020",0,0
"Yukon","17-05-2020",0,0
"Yukon","18-05-2020",0,0
"Yukon","19-05-2020",0,0
"Yukon","20-05-2020",0,0
"Yukon","21-05-2020",0,0
"Yukon","22-05-2020",0,0
"Yukon","23-05-2020",0,0
"Yukon","24-05-2020",0,0
"Yukon","25-05-2020",0,0
"Yukon","26-05-2020",0,0
"Yukon","27-05-2020",0,0
"Yukon","28-05-2020",0,0
"Yukon","29-05-2020",0,0
"Yukon","30-05-2020",0,0
"Yukon","31-05-2020",0,0
"Yukon","01-06-2020",0,0
"Yukon","02-06-2020",0,0
"Yukon","03-06-2020",0,0
"Yukon","04-06-2020",0,0
"Yukon","05-06-2020",0,0
"Yukon","06-06-2020",0,0
"Yukon","07-06-2020",0,0
"Yukon","08-06-2020",0,0
"Yukon","09-06-2020",0,0
"Yukon","10-06-2020",0,0
"Yukon","11-06-2020",0,0
"Yukon","12-06-2020",0,0
"Yukon","13-06-2020",0,0
"Yukon","14-06-2020",0,0
"Yukon","15-06-2020",0,0
"Yukon","16-06-2020",0,0
"Yukon","17-06-2020",0,0
"Yukon","18-06-2020",0,0
"Yukon","19-06-2020",0,0
"Yukon","20-06-2020",0,0
"Yukon","21-06-2020",0,0
"Yukon","22-06-2020",0,0
"Yukon","23-06-2020",0,0
"Yukon","24-06-2020",0,0
"Yukon","25-06-2020",0,0
"Yukon","26-06-2020",0,0
"Yukon","27-06-2020",0,0
"Yukon","28-06-2020",0,0
"Yukon","29-06-2020",0,0
"Yukon","30-06-2020",0,0
"Yukon","01-07-2020",0,0
"Yukon","02-07-2020",0,0
"Yukon","03-07-2020",0,0
"Yukon","04-07-2020",0,0
"Yukon","05-07-2020",0,0
"Yukon","06-07-2020",0,0
"Yukon","07-07-2020",0,0
"Yukon","08-07-2020",0,0
"Yukon","09-07-2020",0,0
"Yukon","10-07-2020",0,0
"Yukon","11-07-2020",0,0
"Yukon","12-07-2020",0,0
"Yukon","13-07-2020",0,0
"Yukon","14-07-2020",0,0
"Yukon","15-07-2020",0,0
"Yukon","16-07-2020",0,0
"Yukon","17-07-2020",0,0
"Yukon","18-07-2020",0,0
"Yukon","19-07-2020",0,0
"Yukon","20-07-2020",0,0
"Yukon","21-07-2020",0,0
"Yukon","22-07-2020",0,0
"Yukon","23-07-2020",0,0
"Yukon","24-07-2020",0,0
"Yukon","25-07-2020",0,0
"Yukon","26-07-2020",0,0
